rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:59rjsHYxdxeUG6gd43Emzs","Lunay, Anitta","TODO O NADA","La Familia",184,184,2,"640204"
185,"spotify:track:0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","Believer","Kid Ina Korner / Interscope",34,179,225,"639757"
186,"spotify:track:3K6noLeoPTQJ5jUErC8jT5","Calibre 50","Simplemente Gracias","Calibre",46,196,106,"636408"
187,"spotify:track:5jW3rF4URMdK7tO2xjS5EI","Paulo Londra","Tal Vez","WEA Latina",2,174,115,"634790"
188,"spotify:track:6Et5KimMg3IXwD6lJPGmQw","Alex Rose, Rauw Alejandro","Me Fije","WK Records",188,-1,1,"632146"
189,"spotify:track:3SgybTfx3GWHAcjhK9iPmz","Jossef, Jamby El Favo, Eix","Persia - Remix","JR Records, LLC",189,194,2,"629706"
190,"spotify:track:1iRvhKiXRElIH2Uf4gd95P","Jesse & Joy","Dueles","WM Mexico",43,181,40,"627196"
191,"spotify:track:4K8cyoCDovlc4FvtUr2Hfx","Cali Y El Dandee, Danna Paola","Nada","Cali y El Dandee PS",20,178,43,"624034"
192,"spotify:track:3GSMdtJphymHEsR8K9jT5Q","León Larregui","Locos","Universal Music Mexico",56,-1,180,"623309"
193,"spotify:track:5SP2ca8eU4WFK2LLdVQvmx","Perdidos De Sinaloa","Voy a Amarte","RB Music",139,183,12,"620716"
194,"spotify:track:4ZplewvZRLFcfBa5uyBbhd","Cardenales De Nuevo León","Belleza De Cantina","Universal Music Mexico",87,-1,94,"619491"
195,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",119,-1,128,"619374"
196,"spotify:track:3N1D4VrIeFeZyraFaIOakm","Remik Gonzalez, BeeJay","Desvielados","Rolando Hits",137,173,6,"615935"
197,"spotify:track:059bcIhyc2SBwm6sw2AZzd","Piso 21, Micro TDH","Te Vi","WM Mexico",3,199,131,"613012"
198,"spotify:track:0JDrG1g5HXbfgGtRKT0ofH","Natanael Cano","Diamantes","WEA Latina",128,-1,2,"608999"
199,"spotify:track:0SIooo95Kba3UwPBRUOcmd","Aldo Trujillo","Todos Hablan, Nada Saben","GodKing Records under exclusive license to DashGo",115,-1,74,"607379"
200,"spotify:track:0MMyJUC3WNnFS1lit5pTjk","Olivia Rodrigo","jealousy, jealousy","Olivia Rodrigo PS",167,-1,2,"605433"
